10237,88484,4525,13370,2195,55823,51650,39704,13285,32683,51966,50374,99557,28944,111495,20110,117208,16339,21461,80324,25872,36152,18850,54432,20334,98817,46255,102947,100826,23552,106598,67607,94439,47494,18295,13707,21716,25684,60736,1091,33381,89692,19973,63639,101654,68822,22863,27000,38583,2139,9438
10259,35829,35521,8714,103730,4678,74850,108011,105972,52410,58148,66500,59951,84500,20908,99371,54139,100759,32592,64150,83431,57179,53038,72631,65879,103471,83705,79569,63019,45116,91577,54639,111274,21250,93811,44281,44760,9415,62707,55662,71192,73689,107499,34443,9409,21871,51750,14659,97489,13941,37484
10281,57637,56041,16091,16480,91206,102958,30955,21223,108506,113378,82997,48069,10730,57730,59085,24900,13751,61648,83898,88634,28035,8287,80124,5820,96994,36616,99839,4970,29635,33638,18456,40129,2438,31931,7471,8493,32723,95002,68394,23272,47714,64526,86897,19730,455,37425,43439,115920,23854,72681
10325,45530,40611,104003,63075,65751,41955,86262,10802,65790,44378,85899,45811,2181,36065,43362,66440,30320,30800,60175,81173,27070,52766,48505,31112,104800,23308,84340,103504,1648,16255,9072,27864,87542,103143,81447,114212,4166,76960,24178,98666,90108,103413,88116,80151,5341,93725,17495,21573,4585,96090
10336,13126,67595,37286,11595,76261,37136,58020,71889,23169,74340,102018,2152,57491,12454,103136,750,78873,24448,74752,10400,60256,65996,84719,22495,83280,54338,12427,13302,105355,8843,30222,407,68691,105515,16489,22540,107485,900,103047,67484,74579,83860,48160,51812,57427,43439,63215,33631,95222,49803
10369,83483,78072,25663,30871,33948,7557,55825,39704,29505,77085,43724,2034,75205,49909,63548,109228,1077,50880,104654,17897,104896,74584,73516,108089,26804,12981,12845,107731,109313,36642,82410,60733,87677,94868,28793,85480,1793,106463,116209,18974,89709,54773,4607,116890,87743,25214,100000,13375,108491,14496
10380,83090,22564,48538,42040,42348,52766,44354,41798,44084,22904,85580,97624,27648,5129,439,44365,6206,83425,98515,77971,11762,911,42341,88127,44357,41443,75930,11059,60128,47999,116570,100139,78793,16669,1475,54799,9627,82501,71661,33898,24344,35899,85694,58262,68185,8917,631,46519,107,44348
10391,5550,52766,5933,88530,89593,69753,25303,94194,11606,29029,73452,3262,22635,14059,13565,27903,12872,37789,39933,45190,42372,21302,79359,6097,29977,28765,69542,34336,87565,4522,13317,66989,10837,40732,64956,71889,21501,57472,107721,45216,32892,2248,52289,31994,76171,92169,1647,9095,98292,34882
10402,95589,33791,106436,58523,87520,35234,28683,113610,106111,105692,117136,99794,108570,14437,106595,85827,97292,97022,44861,6286,81075,55096,104274,115547,27641,94821,99475,47905,101479,107396,6150,210,114470,75683,108762,115549,19901,74077,80299,83833,57448,104629,73208,80836,99976,84333,102926,60142,34960,81910
10424,110464,76405,66625,4411,11142,21864,92401,68449,28499,82224,68272,108938,87694,33750,94076,49076,107297,30004,67573,49030,34304,97995,65850,65885,26282,17422,14701,66833,13638,29681,8493,61143,91362,97260,42638,93721,71545,84056,80736,27224,3599,18596,15742,3118,95344,101353,13536,54277,15914,11189
10435,70559,93678,3302,115088,111140,16091,67292,48626,102072,106384,53628,106339,40100,107146,70849,106514,97466,59398,107829,31848,86837,47457,44072,59350,92395,52872,106221,99430,109847,43320,34287,28825,24603,61589,44032,52934,98464,28311,102811,90440,51068,53606,64965,108192,42892,43450,35043,58053,77867,73347
10457,98706,58667,64736,71592,45147,60654,67796,3534,73399,72095,115079,11429,96351,78960,102018,40220,899,48939,78437,110497,67797,116976,101810,100629,98378,25372,70367,58620,116981,81913,3077,24313,81521,107509,77874,407,24536,111537,24448,79966,20937,61944,12845,70819,96226,87423,68656,99130,96536,10726
10479,3697,3148,12872,3013,60398,79206,110602,95373,1009,14820,20975,112528,38549,98272,1811,8917,19855,94802,714,22232,17663,28779,45556,58537,115242,3563,116158,788,78544,77738,2253,116129,14437,87982,36992,628,2342,52766,60476,113244,59063,874,11059,35146,18455,49602,19748,13698,22129,79951
10490,48410,13577,22640,41792,60183,29593,84065,108479,14747,112528,79771,115194,113031,41514,90148,64278,9609,10596,58934,4541,34716,103775,57786,87254,113498,13302,27455,13954,28505,114900,71978,78864,5577,24411,691,117577,11059,87565,14209,14437,80079,80626,13845,39475,113505,43439,21622,111225,15974,17491
10512,56596,3428,69793,42300,9391,24747,26519,114138,28975,82040,86960,36188,39800,105515,88002,49551,45425,83985,2913,103715,105374,14187,74782,62783,28164,23312,63369,13657,1770,22874,94808,25571,13480,15881,93379,116788,70449,46358,12235,11884,21416,55866,98091,3761,105224,52410,65061,99510,95373,59704
1052,22603,65883,12845,79575,25313,107251,34716,38710,69305,72168,58126,52599,79766,20635,73399,29624,102821,99113,73586,83303,103902,105817,49519,39704,35234,4365,6373,14076,70386,58625,29005,115667,107243,74989,97829,113383,18630,114689,97849,62012,3491,4115,71530,87711,47671,40703,2625,88528,7863,101244
10534,88286,35669,41444,20792,14585,67370,23108,13449,15956,99510,21223,101564,24742,7135,103198,19019,63229,17359,25284,66500,19001,35398,39660,742,13302,110640,3614,22225,47515,70598,99230,5018,31934,13401,8085,107738,108736,71003,55323,4340,25834,7158,37400,110134,5217,43474,20670,7077,35878,7156
10545,39704,102958,113610,103414,51650,8021,42212,103778,4026,5935,1206,46400,874,65548,62882,9893,72025,104171,714,32592,27672,43669,9479,2443,22127,45305,50783,27134,112334,92579,49808,24839,108662,37982,70846,5479,88173,50105,117029,776,88002,52318,298,43776,64808,35169,77047,21122,60544,51674
10556,47169,67573,30320,78831,28539,110688,92659,67562,66625,19316,39364,23548,68470,7634,35270,40545,49964,28565,6751,43439,69019,65562,67570,2579,899,92532,21573,80803,23046,1353,74340,24178,42858,42294,19411,3118,90705,31711,10763,50129,5686,94377,54981,113053,9679,27320,36039,101337,8444,73109
10567,58194,22208,56011,60,74310,38582,39704,62084,12330,3086,15850,8746,18997,50488,89517,54145,75936,32117,1311,28225,67679,9070,96800,47798,80275,100178,69793,2479,18830,14525,32293,67889,79473,11616,95124,51778,84211,34451,56597,94388,16771,3917,42639,17359,90289,18383,17884,46695,64928,48214
106,20055,87254,35756,55823,82008,85833,12845,3075,729,105471,103985,12146,30503,42651,98085,73339,110453,14084,24303,14992,14086,25528,59394,54799,44376,39508,5703,90466,30832,72515,7830,77275,71978,8717,86666,38280,82748,102549,75302,34716,83857,9889,5133,103131,61721,26037,94163,44403,85906,44534
10600,94270,27894,27313,36868,3428,91882,88002,43979,100174,22900,6322,35140,22126,33867,113841,72880,82719,107200,22232,4607,20673,52565,114141,14535,4836,105224,14777,45483,10055,11884,56865,31772,42446,108449,65177,89757,12845,44534,36551,45425,47830,113485,52766,77236,22681,21115,26170,74783,36188,114477
10611,103470,100716,100652,105604,101355,105606,107636,107626,100653,107617,107558,100655,103441,103438,105539,107557,100660,107555,105529,105545,105535,59444,39704,106050,30955,48392,101564,26217,45883,13369,24901,31034,80219,85885,95519,60614,7546,58035,100555,62342,38886,91838,35198,103476,1518,105543,76098,33307,107614,89251
1063,30059,29210,72574,42891,20950,48192,13542,105051,100173,103231,80451,20179,60605,4354,103784,59260,45647,100784,43775,17619,82951,85611,22495,23639,24496,82110,90458,68841,19864,15674,35270,52189,28793,68976,78880,41878,19814,63481,6730,99189,29326,100475,109313,6373,18704,58662,16413,18802,86603,66875
10633,10631,58977,58984,98836,110494,95254,103414,39704,48412,16091,106050,88002,45365,47618,56382,85141,52766,69793,112292,114324,32432,57801,22332,48599,38574,56574,106055,36875,35644,46281,55367,19175,37014,108039,8896,53559,39607,4836,9966,113669,7980,92328,97666,112542,81130,76483,1668,97308,102567,19849
10644,71315,55823,88645,35264,48263,70934,86042,79728,48934,102576,37735,28928,71520,35743,4340,3244,21693,96364,80145,6568,78661,63077,63410,94475,61306,10270,48241,28628,37545,17247,91838,71732,101024,38470,86650,45204,67802,18108,96577,77959,14230,81808,55443,93133,1517,19279,1195,15000,115859,26162
10666,95947,100832,97998,33128,68714,78080,59233,91206,30015,64439,54195,44697,18002,103414,95439,95373,75830,84547,75998,51182,66868,87222,70452,40989,76678,93364,50844,67607,77987,74774,93539,43001,82670,26472,79357,78868,60349,63321,103592,54859,89864,93437,77452,22458,43788,92234,37765,32347,7804,107299
10677,63321,48935,51182,34369,94852,55289,65285,93024,78868,111430,85661,45578,106835,3894,63028,70705,79890,48093,77877,67536,19301,27773,36071,50844,78492,16424,25219,66717,72805,78366,87016,61956,76678,49308,79357,26706,69717,71163,30884,76806,6669,94141,26921,47784,93539,58402,70452,34301,70720,70687
10688,116351,99151,39704,108570,108584,101699,117237,114597,67078,114553,104136,90260,77022,106291,56336,111636,116996,115859,115654,113467,116338,114436,117266,115195,61277,106589,25708,115988,117174,101827,116974,80000,80327,117136,117314,109721,102849,114199,69777,104518,51712,72498,76819,114576,116150,96899,88514,116712,102619,117134
10732,60419,113737,55764,103936,115243,81604,51440,35234,113610,87042,86346,29644,72133,58899,112165,83845,12096,85118,13302,111923,35304,78660,55490,110002,100143,472,110405,45524,85757,389,85403,28017,55777,58835,73432,480,2584,108916,106065,70898,115472,109906,54162,57677,76391,59091,63201,5043,85665,80473
1074,103713,95373,51440,101564,109592,39704,1518,1668,41136,78871,21572,21213,8150,43627,1500,595,51896,53093,85669,95286,17210,77306,97500,5253,101135,90468,47976,55302,16800,103292,1515,100678,37545,89206,114695,24668,90065,8149,6866,14857,51315,16483,96516,114422,60002,28807,61672,61651,59997,104223
10743,5121,18537,31142,94330,103414,71592,46227,79928,48986,65631,27644,85586,81342,64489,19140,43039,10511,19668,16935,34806,75504,9910,64006,14153,22464,9301,17370,66002,32182,34562,34732,67443,19215,77991,66072,18521,50724,75305,30780,838,94331,13732,7184,18906,4765,10248,10730,70868,20045,61271
10765,32487,107722,96665,41582,95864,30974,53728,29919,2553,54610,39704,6533,3613,23083,76405,85238,82194,52601,41699,51256,50798,4941,3209,6811,36292,41482,66724,25852,60692,28035,10363,8626,12906,35264,12845,2587,112079,50922,11383,106391,5963,87823,22232,86701,94934,88662,80079,108218,69662,11668
10787,10050,116048,31694,61277,54598,111937,20349,38345,38405,109036,106191,72105,3019,5743,91697,76963,5911,93620,31944,33600,114333,110079,103516,25708,96642,96268,26729,21175,106507,96420,16200,14513,10612,112186,23724,29523,80659,78365,18639,116876,99051,28414,9019,56692,116534,64843,107339,71592,45147,102958
10809,67711,100477,11581,47893,80277,28627,104066,54345,94492,116893,32296,22970,103713,87513,16480,99510,55823,92218,59356,83695,109228,58345,104653,100538,94391,116876,108772,106806,75310,50634,107731,116509,30652,116522,70275,113467,115600,113842,72502,94246,93454,76080,98656,102139,78427,87191,113906,5125,31959,14753
10842,9454,82597,74334,110758,12032,108855,71592,39704,103414,76533,116522,102141,109228,108772,116876,113467,113465,113904,117631,116421,115250,116513,115381,116510,115367,108776,98129,117505,83695,84282,97686,116111,112355,115406,102139,77657,106806,84255,115626,116509,116895,115202,94391,114902,117504,113460,105149,115600,112727,84018
1085,23825,104193,41603,20351,36178,19270,75244,27312,41755,78864,13355,87254,34777,12845,12351,13142,21279,64527,21426,65913,44534,71987,14659,10706,67944,24411,48410,61324,25300,89505,79771,23123,87665,59903,20704,41107,24969,16200,102203,20776,109592,99689,101564,64622,91838,68378,14777,22640,26914,77723
10853,18445,81088,44603,88772,69519,4734,27051,35534,48555,28046,14147,17484,31044,75978,78964,2393,89213,54531,80195,2611,6269,26753,84908,70665,73357,56919,92515,110323,32518,95384,85251,6134,75347,89047,92789,57803,52601,113692,16841,78160,17344,109821,72815,26789,48250,111741,16370,12529,41196,19413
10886,68224,31190,39704,102958,113610,103414,89395,99599,77434,108940,28395,106346,61716,55382,81040,45118,116592,12247,72702,88045,31944,99455,59136,44034,57980,69088,54476,9365,73208,82984,105016,92106,89967,11774,98126,100333,93981,91203,54180,19856,12774,61956,14999,93462,101344,27657,26441,88291,15190,55929
10897,89675,72528,72123,23336,76533,61129,65683,11483,10279,43776,54708,97045,4229,7344,102255,5890,65297,96511,37029,89102,16845,37150,1374,9996,44056,3101,65778,57584,61865,16394,44378,51360,53909,77047,6785,25238,27706,68599,53829,50105,31653,13455,28689,30425,114900,11059,76031,80799,967,94809
10919,117692,115621,116876,114908,112355,115250,106818,115600,116187,116878,115379,39704,71592,102958,107339,76533,109228,104653,109955,102141,107568,113467,108772,115202,113904,57043,105483,106261,30320,107559,113465,117505,109566,116513,49487,116509,109565,83695,108194,109559,105488,109570,113980,115367,107579,86107,23450,103097,116432,105490
10952,88871,113610,60654,48392,93234,117626,116690,110858,108817,7347,40106,99722,8816,110855,63626,102065,96774,93857,104199,106365,99789,13302,113115,108913,2044,114039,4365,78136,81040,36152,107350,100900,31266,53941,112059,47715,105300,16350,24682,50343,30075,103880,96715,32361,48515,113365,44118,29594,32542,78864
1096,12938,49519,28683,925,94463,3602,14961,14199,57224,28006,84454,43821,29375,38641,113031,12845,26396,95920,8994,39326,23139,91215,45761,58885,5646,43405,6267,87638,66889,55436,103894,42298,67889,11154,107208,66819,84886,19884,86197,105376,31642,12867,86585,7732,68976,43776,69255,60536,60521,8433
10963,26195,4999,44534,11311,4450,104638,6946,75441,115323,80073,63352,7161,111225,42884,71720,67905,73951,113737,5097,44047,67176,61799,95047,83275,108219,6786,15868,105777,92833,97220,109815,28311,36211,89069,103634,77237,111537,72837,76533,112528,79771,57786,89727,41514,58934,64278,103876,39475,4541,111741
10974,68026,80614,5095,59172,113031,79771,57786,64278,9609,111741,92515,114900,21622,28505,80626,11059,10596,116570,13954,14668,87565,691,103876,8171,116327,91297,15974,14012,74736,5577,24411,80079,89668,1649,4604,14209,27455,92395,95487,72661,106052,71978,43439,4236,7784,109009,31044,51072,12661,64956
10985,64567,77929,97209,47955,108436,51650,48412,354,12061,12845,240,284,24025,63380,13302,111225,25313,113186,4999,9537,113196,2248,112528,116170,21426,8150,58934,114722,113500,114770,87748,10914,114039,35264,3608,13954,67755,21279,113484,115761,41755,36789,47887,11059,44534,35458,26732,4340,82532,9074
10996,115194,112528,12845,57786,89727,24411,68722,19323,21622,13577,13302,58023,10943,105353,71978,92037,14668,2611,15974,90148,65187,115146,116570,59638,116495,17306,95324,42155,78010,116882,10596,64278,15285,95487,9609,42884,2420,114055,64956,110340,49787,110323,101786,80079,13954,109009,60426,103876,43439,51072
11062,85307,95445,111140,64736,98411,92218,59356,49519,51440,102958,71592,106111,29184,115836,116934,117422,115832,69107,117128,116938,117528,115831,116051,52766,117533,114953,27648,116754,25300,114742,93405,104136,115146,103516,94961,76371,64527,116936,83649,104263,117520,39346,104535,102849,24233,107299,115104,55429,106595,116220
11073,112918,26000,20624,89605,24360,21716,30955,35234,55823,30320,30736,74720,110688,90439,5686,24448,3389,53679,8641,40013,92659,56208,67572,1470,24178,49487,67562,16774,66612,12802,1221,78831,110354,49987,35831,42858,65570,82384,62110,92544,20210,60175,4293,25020,23900,28539,14353,62294,39364,93856
11095,76467,88772,28207,24890,32737,39704,102958,113610,103414,51650,55823,95445,35234,99510,64771,55418,52601,13346,2770,14086,15629,6120,24367,21944,7986,19215,35420,78614,18138,22288,74860,66197,3613,42252,111532,52413,44644,48858,14525,117635,4313,5185,15063,66893,77035,1520,115124,6533,45649,54468
11106,32615,22072,64775,97959,41091,53119,11167,48412,106111,53753,15464,54310,37492,101802,60758,68976,60273,106826,86686,53271,9214,74634,70016,18974,106328,110954,61388,76702,97523,103180,25438,105496,88296,63261,83717,34982,107146,112801,34636,110957,95377,42084,59334,75964,71349,112040,51832,66226,103586,67487
11117,13840,31257,9400,102549,16480,98049,61243,92218,24682,17491,2248,4999,14992,63217,12351,10143,7131,17417,100972,13302,56290,26732,12845,4340,21279,87748,11358,999,25313,49814,43502,29931,48410,54470,28,105304,75366,26512,2474,1591,39001,18940,16971,71142,41755,26067,13996,44473,14084,58934
11128,49725,40527,109452,91304,25571,108532,58220,49519,48392,51440,91206,52410,93311,59356,87513,95373,113610,106050,109373,93424,108095,32555,65843,97018,47714,76392,51701,93063,96174,57813,95936,30292,31192,7623,31550,104923,77734,11034,89234,8637,56514,14617,104074,97922,67760,116019,37168,13066,66948,21924
11139,78868,46491,67536,108817,77723,78723,50844,69612,25385,80679,88580,107213,80341,110858,70391,36071,53911,12530,76562,48067,51182,11869,35474,71517,76806,8207,72266,112878,40923,48785,96488,69031,65285,108205,94634,66868,93024,106848,44719,87222,25356,67607,43836,94852,25525,113248,45578,77617,4365,113710
11161,95473,45588,39982,95373,102958,71592,96910,107339,111140,16480,56102,20090,102956,108817,40100,102103,31848,50768,113783,49979,77693,103865,57906,48785,109547,104485,93721,80350,44262,95831,31226,22640,107474,105455,46639,111448,56907,111929,61589,5157,83303,30322,113383,94947,46745,104527,14668,101222,55664,109075
11172,26329,46304,33415,104214,71592,51440,28683,102958,99510,101564,51796,106111,87513,106050,96799,23394,59829,102079,21979,87122,67819,51149,43876,59703,105617,43771,101213,110453,43320,9072,115089,21482,52731,38696,96051,6216,21055,63616,77560,93982,74621,83175,36273,59824,23710,86886,80938,49599,98627,44628
11183,76855,50021,40451,78961,11055,78673,86428,2918,81708,73840,22049,35234,57058,44438,11042,48355,22281,4129,5739,1839,88310,68035,113593,95366,81694,36916,61018,3897,89241,1297,103045,58498,81544,105590,71606,7820,91252,91733,108098,80736,82207,23428,107625,52640,3111,71601,22811,108759,105224,27948
11205,63969,60622,111770,49519,61243,109709,108469,89617,92520,101544,62081,30528,3642,35011,39457,103665,28381,105154,116103,25391,28331,74083,38494,32844,19162,93001,35599,114927,733,109399,97056,23723,30174,69862,60770,27833,27529,71978,81205,82074,95986,97956,36375,39101,28819,29275,70994,69811,50686,85261
11227,37411,13302,2913,47618,6568,38939,115452,11059,78396,14209,87565,12000,691,5475,91458,5577,3428,114900,28505,50151,8180,15974,3604,59067,3427,4340,5550,8385,31044,30833,12351,104399,16391,98756,76990,72177,35140,64278,71606,35264,113031,28223,77171,76239,40397,43439,87748,3450,23628,11811
11260,89990,103882,10914,102956,80938,115146,102737,72025,108995,114593,115070,101089,117520,34982,51109,117519,35974,116220,78271,103037,56287,46940,43751,116158,86262,20510,87723,36351,106479,50005,13996,116146,117045,115732,2611,61941,108086,2420,63217,113351,24092,7744,69852,61556,51095,110986,101721,47339,41344,54243
11282,43453,21366,5395,5386,94363,53374,48412,99510,98411,98049,71592,102958,55823,22970,39704,42858,60175,30320,12427,50429,78831,110688,101337,91555,111619,13638,101356,14320,92659,27217,76963,95802,899,12845,91210,92461,21871,81528,13302,113684,2282,75408,99457,82319,50538,106650,5686,40013,31379,24448
1129,103650,74617,37066,10066,25104,42040,75936,26644,98049,99689,102958,32712,42238,24683,15432,16186,67593,59694,75382,80833,8364,50907,18777,2923,36708,24303,87491,1258,6740,37810,73557,107202,42213,71589,58766,4919,5247,16536,89519,43557,54180,26237,68548,8430,17009,87197,47121,106409,73537,5577
11304,87085,78016,67245,94754,88554,85246,56546,98049,99689,30955,39704,21223,109592,35234,103414,55823,91206,4484,34851,89219,72203,1471,2350,58633,7623,15912,84680,103513,10668,32921,50592,21914,111843,18567,8088,3986,14418,74547,15567,83004,11653,21363,99382,96758,75910,65125,3364,109012,14984,53659
11326,45975,3302,29235,76963,104459,40891,45630,9672,20842,78316,109823,53619,110790,113378,88116,103177,85711,50087,12775,93697,44688,39039,60570,59638,93721,52254,63382,107455,103009,9072,70844,16356,60431,108302,67089,70297,39763,106951,59333,19248,96073,78831,102770,11789,102489,4207,72000,2712,87826,104945
11337,58624,101925,4687,39863,114877,106111,45147,107339,35234,51440,664,114055,17133,52766,95730,61875,71180,103471,109394,2420,60323,25907,25708,48586,75421,31211,112528,79951,2178,21426,22384,13147,10912,49787,5182,87308,43907,16699,61109,57040,79653,6164,10937,27313,34890,88728,17865,24252,61651,45588
11381,23922,100289,92545,45147,51650,14777,67755,113031,12845,112528,8543,34716,39475,57786,24411,29931,87278,89727,21622,21426,59903,41514,90148,13954,21279,91838,29594,1649,79771,116327,117577,49939,100972,111741,92515,115194,11059,79574,7784,80626,91297,14668,10943,41755,103876,64278,48410,4604,96115,19270
11392,29558,60833,16566,3499,84010,6880,95445,55486,39032,7107,10153,4781,34058,106,64633,13717,98925,2749,4734,68684,66837,53267,105430,11732,45597,97728,100225,32926,29849,2302,69748,63220,75174,81772,1466,83151,6900,2390,36319,91308,106372,38395,114863,111638,31823,53199,15385,37085,30515,13306
11425,65803,21914,3986,99556,69911,22966,37175,11653,43439,71978,34716,30864,31044,20965,50151,13302,33699,28505,31772,114530,16722,33465,79533,16875,11762,52766,49237,87565,111741,72498,97956,16842,11059,114900,110323,4136,11608,74736,65393,102774,41136,90987,92037,75505,47618,40432,92659,63018,48729,14209
11436,94961,87723,111872,55264,87936,74651,35974,59356,112528,79771,115194,113031,34716,41514,90148,103775,9609,64278,10596,58934,4541,57786,13302,13845,24411,46775,27455,31054,36789,87263,13954,27235,17491,52008,28505,23825,691,117577,5577,11059,114900,14209,39475,80626,71978,14437,87565,80079,4999,89727
11458,2332,100649,106050,52410,23441,43724,6900,80873,85611,69578,49332,29326,33498,71558,59316,14900,72793,17172,63327,92659,10241,88310,48283,15806,50816,79536,18025,5262,57791,52766,25645,4778,25708,19965,50912,46991,65034,54002,39345,63142,82410,33867,79590,108896,56174,107289,3528,56249,42847,25724
11469,105925,30955,64736,114770,116804,114751,112087,113196,114722,113511,116677,116646,116170,116620,116481,80386,115903,110702,114713,115884,115781,116985,112083,103126,116171,113500,113484,71070,106544,88941,88692,76043,101763,117089,62923,111098,113891,67019,83188,95703,115228,49965,100168,111049,83255,111038,45907,112513,69120,111086
11480,33894,28480,48408,22640,21279,94229,48410,39430,12845,63217,21580,102411,76371,10914,35441,83765,26171,25911,5966,23983,91838,10943,21426,71987,63626,55349,29931,27322,7199,19270,49939,83670,33389,59903,13302,39001,42651,31317,21811,48782,71637,12351,23924,14777,25746,25453,26732,44534,25313,23934
1151,65308,43861,39258,67940,44951,89152,13211,33300,98049,95445,16091,98020,54210,3158,101900,97741,12014,2157,63536,95299,12001,80765,65811,203,87278,75469,42597,102815,87104,68544,114393,78318,103126,9483,20538,52766,8968,18174,9074,67379,73689,95411,7547,12971,54572,66069,36344,96594,87534,448
11513,109628,99356,89776,112742,95134,88604,30955,102958,115146,117519,117520,114953,113960,113957,98323,116475,112296,116220,117518,117580,117581,117545,115431,117549,116146,115079,117582,117045,117205,116977,115162,115145,117546,113789,114711,117548,83649,115732,110473,113781,113078,116784,110046,116981,116980,45473,117426,114729,107626,112528
11524,33183,5417,103605,7156,70402,7546,34281,87654,61755,41487,71741,5911,113031,43439,39403,25331,111741,5577,72561,9645,112528,81338,8171,74736,79771,53645,92171,71386,31064,11059,72661,17210,27176,12845,11608,14583,116570,24411,4340,80280,89727,46946,15053,86375,72356,10943,63654,48283,114900,8763
11535,108285,59883,68846,71672,51034,47838,48412,107294,78871,10890,99134,94660,15382,102029,22220,66944,57748,96668,86959,22166,104658,74207,84972,55351,83898,53259,22593,79909,61531,58667,58452,98873,83449,56023,101458,71741,27440,75682,68394,89466,55259,66336,112129,65955,98319,42064,48040,8290,56819,101343
11546,29184,107339,99510,113610,102958,51650,16480,82597,111582,110124,109811,112399,114806,59224,110422,60938,104535,25708,111513,108993,64324,57990,49913,80000,113542,99326,113904,54871,66372,116876,29791,42461,98806,92162,30006,61557,108326,80346,70890,51341,106775,92789,32198,78886,115423,94153,27403,108570,116342,25943
11557,56133,73794,53725,100106,81698,48701,57525,109607,32387,72058,23129,113422,43575,15738,96885,45147,106050,7136,79809,104345,6866,23825,67789,40641,4612,5601,75182,8212,109373,76532,85793,82469,109925,41755,16590,53822,102732,52766,77495,89129,53911,43076,26955,29033,58191,48258,68873,71180,22474,12777
11579,62285,51323,95445,106111,39704,104047,91555,48857,46760,113720,86022,97817,84496,44978,8375,80708,59672,73516,39374,75931,29045,66420,95887,28868,109578,19476,97386,27103,84854,84835,21147,17213,5159,31306,80781,9143,26565,79883,65297,41725,1732,90739,30767,103321,106300,9675,101794,24505,16977,29669
11590,116297,109003,88676,116974,12845,65778,108983,116315,99166,62170,110954,109048,41142,109005,107009,97667,117124,102374,113361,112838,80000,54135,109399,41383,103593,37537,105496,62348,88116,9461,116215,109134,116522,107339,37807,11092,113610,114185,116311,58498,113365,95152,101473,116632,84718,93,106065,677,3391,963
11601,66814,44513,63075,39704,102958,113610,103414,51650,55823,95445,35234,99510,51440,54812,25790,25313,57447,88002,27211,45562,15926,38939,110367,56596,1839,34900,68321,48355,10630,57058,28957,50418,10998,19666,27338,79607,47618,12498,12222,113393,400,105089,10937,13657,45206,1207,103475,99066,1402,45832
